IRG,accesses,reads,writes
17714,1,0,0
17715,2,1,0
17716,1,0,0
17717,0,1,0
17721,1,0,0
17723,0,1,0
17724,0,4,0
17725,1,0,0
17726,0,2,0
17727,0,2,0
17729,0,1,0
17730,0,1,0
17732,0,1,0
17737,1,0,0
17745,2,2,0
17746,1,0,0
17748,1,1,0
17749,0,1,0
17750,3,0,0
17751,1,0,0
17752,0,1,0
17753,0,1,0
17754,1,1,0
17755,10,0,0
17756,3,0,0
17757,1,0,0
17758,4,0,0
17759,1,0,0
17760,5,2,0
17761,6,17,0
17762,32,0,0
17763,3,2,0
17764,3,0,0
17765,1,1,0
17766,2,2,0
17767,6,1,0
17768,6,0,0
17769,1,0,0
17771,1,1,0
17772,2,5,0
17773,1,5,0
17774,1,0,0
17775,1,0,0
17776,0,2,0
17778,1,0,0
17780,1,0,0
17781,1,0,0
17783,0,2,0
17785,0,1,0
17788,0,1,0
17791,1,0,0
17792,1,0,0
17793,0,3,0
17796,1,0,0
17798,1,0,0
17799,1,0,0
17800,3,0,0
17805,0,0,1
17806,1,1,0
17807,2,2,0
17808,0,1,0
17809,1,0,0
17810,1,0,0
17811,1,0,0
17812,1,1,0
17813,4,0,0
17814,2,2,0
17815,2,0,0
17816,3,1,0
17817,4,2,0
17819,2,0,0
17820,2,0,0
17822,1,1,0
17823,1,0,0
17825,2,0,0
17826,1,0,0
17827,2,0,0
17829,2,0,0
17830,1,0,0
17831,7,1,0
17839,1,0,1
17841,0,1,0
17843,0,2,0
17844,0,0,1
17848,1,0,0
17853,0,1,0
17859,1,1,0
17865,1,0,0
17867,1,0,0
17869,1,0,0
17876,1,0,0
17877,0,1,0
17878,1,1,0
17879,15,0,1
17880,1,0,0
17881,3,0,0
17882,1,0,0
17883,6,0,0
17885,1,0,0
17886,1,0,0
17888,1,0,0
17889,2,2,0
17890,3,0,0
17891,0,1,0
17893,0,1,0
17894,0,1,0
17896,1,0,0
17897,0,1,0
17900,1,0,0
17901,0,1,0
17902,0,1,0
17906,0,1,0
17909,0,1,0
17910,1,0,0
17911,0,1,0
17913,0,2,0
17914,0,2,1
17918,2,0,0
17919,2,0,0
17921,1,0,0
17925,0,5,0
17927,0,2,0
17928,0,1,0
17930,1,0,0
17932,1,0,0
17935,1,0,0
17939,1,0,0
17942,16,0,0
17945,1,0,0
17946,0,1,0
17947,5,0,0
17948,0,1,0
17950,0,1,0
17952,0,1,0
17954,1,1,0
17955,1,0,0
17956,0,1,0
17957,0,1,0
17958,1,0,0
17959,1,17,0
17960,1,0,0
17962,2,2,0
17963,1,0,0
17964,1,0,0
17966,3,0,0
17967,1,0,0
17971,0,1,0
17972,1,0,0
17974,1,1,0
17978,0,1,0
17981,0,1,0
17982,1,0,0
17983,1,0,0
17988,1,30,0
17990,0,1,0
17991,1,0,0
17992,2,6,0
17993,0,1,0
17999,1,0,0
18001,1,0,0
18002,8,0,0
18003,9,0,0
18004,1,0,0
18005,2,0,0
18008,2,0,0
18009,1,0,0
18013,0,0,1
18016,1,0,0
18017,1,0,0
18018,1,0,1
18019,1,0,0
18020,1,0,0
18023,3,1,0
18024,1,0,0
18027,0,1,0
18029,1,0,0
18030,0,1,0
18032,0,1,0
18033,0,1,0
18035,0,1,0
18037,1,0,0
18038,0,1,0
18039,1,1,0
18040,0,1,0
18041,0,8,0
18042,0,18,0
18043,0,2,1
18044,0,3,0
18045,0,2,0
18047,1,0,0
18049,0,2,0
18050,1,0,0
18051,0,6,0
18052,0,1,0
18053,0,1,0
18054,1,0,0
18055,1,1,0
18058,0,1,0
18059,1,0,0
18062,0,1,0
18063,1,0,0
18065,0,1,0
18066,4,0,0
18067,1,5,0
18070,2,0,0
18071,2,0,0
18073,1,0,0
18075,0,1,0
18080,1,0,0
18083,1,2,0
18084,0,1,0
18085,1,0,0
18086,2,4,0
18087,1,23,0
18088,0,1,0
18089,1,0,0
18090,0,1,0
18092,0,1,0
18093,0,1,0
18094,1,0,0
18095,0,1,0
18096,0,13,0
18098,2,0,0
18101,3,0,0
18102,0,1,0
18103,0,1,0
18104,1,1,0
18105,2,0,0
18106,6,0,0
18107,1,0,0
18108,10,1,0
18109,2,0,0
18110,5,1,0
18111,1,0,0
18112,0,1,0
18113,24,2,0
18114,7,0,1
18116,8,2,0
18117,2,1,0
18118,0,2,0
18119,1,0,0
18121,0,1,0
18122,0,4,0
18123,1,0,0
18124,0,1,0
18127,1,0,0
18130,2,0,0
18132,0,2,0
18134,0,1,0
18136,0,2,0
18138,3,0,0
18139,1,0,0
18140,2,1,0
18141,0,1,0
18142,1,1,0
18143,1,0,0
18144,2,0,0
18146,1,0,0
18151,0,2,0
18154,0,1,0
18155,0,1,0
18157,0,1,0
18158,0,2,0
18159,0,1,0
18161,0,1,0
18163,1,0,0
18165,3,0,0
18167,1,0,0
18169,1,0,0
18172,1,0,0
18173,2,0,0
18174,1,0,0
18175,1,0,0
18176,2,0,0
18177,1,0,0
18179,13,1,0
18180,2,0,0
18181,0,2,0
18182,1,3,0
18185,4,1,0
18186,3,0,0
18187,1,0,0
18189,1,0,0
18192,0,4,0
18193,1,0,0
18194,3,1,0
18197,0,1,0
18199,1,0,0
18200,1,0,0
18201,0,1,0
18204,0,8,0
18205,0,1,0
18206,0,1,0
18209,0,1,0
18210,0,3,0
18211,0,1,0
18213,1,0,0
18214,1,1,0
18219,2,0,0
18220,0,1,0
18224,0,1,0
18232,0,1,0
18233,0,1,0
18234,0,1,0
18235,0,1,0
18237,1,0,0
18239,0,1,0
18243,1,1,0
18244,1,0,0
18248,0,1,0
18250,1,0,0
18251,1,0,0
18255,0,2,0
18256,0,1,0
18257,1,0,0
18259,0,4,0
18261,3,16,0
18263,0,1,0
18264,0,2,0
18265,4,1,0
18267,0,2,0
18268,2,0,0
18272,7,1,0
18274,0,1,0
18275,1,0,0
18276,1,0,0
18277,3,0,0
18282,1,1,0
18283,0,1,0
18286,0,1,0
18287,1,1,0
18292,1,1,0
18295,0,1,0
18301,0,1,0
18304,1,0,0
18308,0,1,0
18310,0,6,0
18311,0,1,0
18312,0,1,0
18313,0,4,0
18316,1,0,0
18317,1,0,0
18318,1,2,0
18319,1,0,0
18321,0,2,0
18323,0,3,0
18324,0,1,0
18325,1,0,0
18326,0,1,0
18328,1,0,0
18330,1,0,0
18332,1,5,0
18340,1,2,0
18341,0,1,0
18343,0,1,0
18346,2,0,0
18347,1,0,0
18348,1,1,0
18349,1,0,0
18352,1,1,0
18353,0,1,0
18354,1,0,0
18355,3,16,0
18356,1,0,0
18358,1,0,0
18359,1,0,0
18360,1,0,0
18361,1,1,0
18362,3,0,0
18364,1,0,0
18365,1,4,0
18366,1,0,0
18369,1,0,0
18370,1,0,0
18371,0,6,0
18372,1,0,0
18374,1,1,0
18376,0,1,0
18379,2,0,0
18380,2,0,0
18384,3,2,0
18385,0,1,0
18386,3,0,0
18387,0,2,0
18388,1,0,0
18390,0,0,1
18392,0,1,0
18393,0,1,0
18395,0,1,0
18404,1,1,0
18407,0,1,0
18410,0,0,1
18411,1,0,0
18412,1,2,0
18414,0,2,0
18416,0,1,0
18420,1,7,1
18422,1,0,0
18424,0,1,0
18428,0,1,0
18429,1,3,0
18430,0,2,0
18433,1,0,0
18435,0,1,0
18438,0,22,0
18439,1,0,0
18440,0,1,0
18446,0,2,0
18447,0,2,0
18448,0,4,0
18451,1,0,0
18457,1,16,0
18459,1,1,0
18462,1,0,0
18466,1,0,0
18467,16,0,0
18468,3,0,0
18469,0,1,0
18470,1,0,0
18473,0,14,0
18474,0,7,0
18479,1,1,0
18481,0,1,2
18482,10,0,0
18487,1,0,0
18489,0,1,0
18490,1,0,0
18491,1,0,0
18493,2,1,0
18496,2,0,0
18497,1,0,0
18498,1,0,0
18500,1,2,0
18501,15,0,0
18502,16,0,0
18503,22,2,0
18506,1,1,0
18507,30,0,0
18508,4,0,0
18509,1,0,0
18510,16,0,0
18511,1,0,0
18514,1,0,0
18518,1,0,0
18519,0,3,0
18521,2,0,0
18522,0,1,0
18523,0,2,0
18525,0,1,0
18527,0,0,1
18528,1,0,0
18529,5,0,0
18530,1,1,0
18534,0,1,0
18535,0,2,0
18538,2,2,0
18539,1,1,0
18541,1,0,0
18545,1,0,0
18549,1,1,0
18553,1,0,0
18554,1,0,0
18558,1,1,0
18559,1,0,1
18561,0,1,0
18563,0,1,0
18564,1,1,0
18566,1,0,0
18570,0,1,0
18572,0,1,0
18574,0,3,0
18575,1,0,0
18576,1,0,0
18577,0,1,0
18579,0,2,0
18580,1,1,0
18582,2,1,0
18583,0,4,0
18584,0,2,0
18587,1,0,0
18588,0,1,0
18589,1,3,0
18590,1,0,6
18591,1,1,0
18593,0,1,0
18594,0,1,0
18596,0,1,0
18597,0,1,0
18602,0,1,0
18604,0,1,0
18606,0,2,0
18607,8,2,0
18609,2,1,0
18610,1,9,0
18612,2,0,0
18613,3,0,0
18614,3,1,0
18615,2,0,0
18616,0,2,0
18618,0,2,0
18619,1,1,0
18620,0,2,0
18625,0,1,0
18626,0,5,0
18627,0,1,0
18628,1,1,0
18629,1,1,0
18631,0,5,0
18632,0,16,0
18633,0,4,0
18635,0,3,0
18636,1,5,0
18637,0,1,0
18638,0,1,0
18639,1,0,0
18640,0,2,0
18641,2,0,0
18642,2,2,0
18644,19,2,0
18645,0,1,0
18649,0,1,0
18650,1,5,0
18654,0,1,0
18655,0,2,0
18657,1,1,0
18658,0,2,0
18659,1,2,0
18660,0,2,0
18664,1,1,0
18673,1,1,0
18674,0,1,0
18676,2,0,0
18677,0,1,0
18678,0,2,0
18679,1,0,0
18681,0,1,0
18682,0,1,0
18683,7,3,0
18684,0,2,0
18686,0,3,0
18687,0,2,0
18689,0,2,0
18690,0,1,0
18691,0,1,0
18695,0,1,0
18696,0,1,0
18697,3,1,0
18699,0,1,0
18700,1,0,0
18701,0,2,0
18702,17,0,0
18703,0,1,0
18704,1,1,0
18705,1,0,0
18706,1,0,0
18708,1,0,0
18709,0,1,0
18711,0,1,0
18712,0,2,0
18718,0,1,0
18722,0,1,0
18725,0,3,0
18727,0,1,0
18730,0,2,0
18731,0,1,0
18732,0,1,0
18733,1,0,0
18734,4,1,0
18735,0,1,0
18737,0,2,0
18738,2,0,0
18740,1,0,0
18741,1,0,0
18745,1,1,0
18746,1,1,0
18747,0,16,0
18748,0,2,0
18749,0,2,0
18753,0,2,0
18754,0,1,0
18755,0,3,0
18757,0,2,0
18759,0,2,0
18760,1,0,0
18761,2,0,0
18762,0,1,0
18763,1,0,0
18764,0,1,0
18766,1,0,0
18767,1,0,0
18768,2,0,0
18769,5,0,0
18770,1,0,0
18772,0,1,0
18773,0,1,0
18777,0,2,0
18779,1,0,0
18781,3,1,0
18782,1,0,0
18783,5,0,0
18785,1,0,0
18786,1,0,0
18788,2,0,0
18789,1,0,0
18790,1,0,0
18792,0,1,0
18795,1,0,0
18797,0,1,0
18798,1,0,0
18799,1,0,0
18800,1,0,0
18801,2,0,0
18805,1,1,0
18806,1,0,0
18808,0,1,0
18809,0,1,0
18810,1,0,0
18811,0,1,0
18812,1,0,0
18814,1,0,0
18816,1,1,0
18818,1,0,0
18821,0,1,0
18824,1,1,0
18826,0,1,0
18828,2,1,0
18829,1,0,0
18831,0,1,0
18832,0,1,0
18833,1,2,0
18836,15,0,0
18837,3,0,0
18838,2,0,0
18839,2,0,0
18841,2,1,0
18843,1,0,0
18848,1,3,0
18850,0,1,0
18852,0,3,0
18853,6,0,0
18854,17,0,0
18855,0,3,0
18856,1,0,0
18857,1,4,0
18858,1,0,0
18859,3,2,0
18860,0,2,0
18861,8,0,0
18862,0,1,0
18865,0,4,0
18866,0,2,0
18869,1,0,0
18870,0,2,0
18871,1,1,0
18873,2,0,0
18874,3,1,0
18875,16,0,0
18876,18,0,0
18879,1,0,0
18880,1,0,0
18881,1,0,0
18884,1,1,0
18885,1,0,0
18886,1,0,0
18887,1,0,0
18889,1,1,0
18890,0,1,0
18891,0,1,0
18893,0,1,0
18895,1,1,0
18897,0,1,0
18898,0,10,0
18899,0,1,0
18900,0,9,0
18902,1,2,0
18903,0,2,0
18904,0,1,0
18905,0,1,0
18907,1,1,0
18908,0,1,0
18910,1,1,0
18911,0,2,0
18912,0,2,0
18913,0,1,0
18914,18,0,0
18915,1,1,0
18916,33,1,0
18917,70,0,0
18918,16,0,0
18919,0,1,0
18923,3,0,0
18925,1,0,0
18926,1,0,0
18927,1,0,0
18928,2,0,0
18929,5,0,0
18930,3,0,0
18931,1,0,0
18934,1,0,0
18936,1,0,0
18940,15,0,0
18941,1,0,0
18943,16,0,0
18945,0,1,0
18946,20,0,0
18950,0,1,0
18951,1,0,0
18952,0,1,0
18954,1,0,0
18956,0,4,0
18957,0,2,0
18961,4,1,0
18962,17,0,0
18963,1,1,0
18964,1,1,0
18965,1,0,0
18968,1,0,0
18972,1,1,0
18973,2,1,0
18975,2,1,0
18976,4,0,0
18977,1,1,0
18978,0,1,0
18982,5,0,0
18986,0,1,0
18987,0,17,0
18990,0,1,0
18992,1,0,0
18994,1,0,0
19000,1,0,0
19001,1,1,0
19004,1,0,0
19005,0,1,0
19007,0,1,0
19008,0,4,0
19010,0,0,1
19011,2,0,0
19013,0,5,0
19014,2,0,0
19015,1,16,0
19016,17,1,0
19017,17,3,0
19018,2,0,0
19019,1,2,0
19021,17,8,0
19022,6,0,0
19023,2,1,0
19024,9,0,0
19025,2,0,0
19026,1,1,0
19027,1,0,0
19028,1,0,0
19029,2,0,0
19030,4,0,0
19032,1,0,0
19036,1,1,0
19037,8,0,0
19038,0,2,0
19039,0,1,0
19041,1,1,0
19042,1,0,0
19045,1,0,0
19049,0,2,0
19051,1,1,0
19056,0,1,0
19057,1,1,0
19058,1,6,0
19059,1,0,0
19060,0,2,0
19061,0,6,0
19064,0,1,0
19065,0,1,0
19066,0,1,0
19067,1,0,0
19068,3,0,0
19069,0,1,0
19070,1,0,0
19071,0,1,0
19075,0,5,0
19076,0,6,0
19077,1,0,0
19080,0,4,0
19081,1,1,0
19083,2,0,0
19088,1,0,0
19089,0,2,0
19090,1,0,0
19093,0,1,0
19095,1,7,0
19098,0,1,0
19099,0,1,0
19100,0,1,0
19101,0,1,0
19104,0,1,0
19105,1,0,0
19108,3,0,0
19110,0,1,0
19112,2,0,0
19113,1,1,0
19115,0,1,0
19116,1,0,0
19120,0,1,0
19126,0,1,0
19127,0,1,0
19130,0,1,0
19134,0,1,0
19135,0,1,0
19136,1,1,0
19137,1,0,0
19138,1,0,0
19140,0,1,0
19143,1,1,0
19145,6,0,0
19146,0,1,0
19148,0,9,0
19151,1,0,0
19158,0,0,1
19159,0,1,0
19162,0,1,0
19163,1,0,1
19164,0,1,0
19165,0,6,0
19166,0,0,1
19168,0,2,0
19169,0,2,0
19171,0,1,0
19172,2,0,0
19174,1,0,0
19179,0,1,0
19180,1,0,0
19182,0,1,0
19183,0,2,0
19187,1,1,0
19189,0,1,0
19194,1,2,0
19195,0,1,0
19197,0,1,0
19199,1,1,0
19200,1,0,0
19201,0,1,0
19203,1,0,0
19207,0,1,0
19208,0,1,0
19209,1,0,0
19210,1,1,0
19211,2,0,0
19212,10,1,0
19213,4,0,0
19214,1,0,0
19215,0,1,0
19219,1,1,0
19221,0,1,0
19223,1,0,0
19224,1,1,0
19228,0,1,0
19229,1,0,0
19230,1,0,0
19233,1,0,0
19235,1,2,0
19237,1,0,0
19238,1,2,0
19239,0,2,0
19241,0,1,0
19244,0,1,0
19245,1,1,0
19248,1,0,0
19249,3,1,0
19250,0,1,0
19256,1,0,0
19257,0,1,0
19260,1,0,0
19266,1,0,0
19267,1,0,0
19270,0,1,0
19271,1,0,0
19272,1,1,0
19273,0,1,0
19274,1,0,0
19276,0,4,0
19281,0,1,0
19282,0,2,0
19283,0,1,0
19284,0,1,0
19285,1,0,0
19287,4,16,0
19288,0,13,0
19291,1,0,0
19294,2,1,0
19295,1,0,0
19296,1,0,0
19297,1,2,0
19298,2,0,0
19299,0,1,0
19300,1,1,0
19302,0,1,0
19304,1,2,0
19308,0,1,0
19309,0,2,0
19310,1,0,0
19311,1,2,0
19312,1,1,0
19313,2,0,0
19316,2,16,0
19318,1,16,0
19319,1,1,0
19320,0,1,0
19322,1,0,0
19323,1,1,0
19324,0,1,0
19326,1,0,0
19327,2,18,0
19328,1,1,0
19330,0,1,0
19332,1,0,0
19333,0,2,0
19339,0,1,0
19340,0,1,0
19341,0,1,0
19343,3,1,0
19344,0,1,0
19345,1,1,0
19346,1,0,0
19347,0,4,0
19349,0,5,0
19350,1,1,0
19352,0,3,0
19353,0,1,0
19355,0,1,0
19356,1,1,0
19358,0,1,0
19359,0,8,0
19363,1,0,0
19366,1,0,0
19367,1,1,0
19368,1,0,0
19369,1,1,0
19372,1,0,0
19373,0,1,0
19375,1,0,0
19376,0,2,0
19378,0,7,0
19379,0,7,0
19380,1,0,0
19381,1,0,0
19383,1,0,0
19384,1,0,0
19385,0,6,0
19387,1,1,0
19388,1,0,0
19393,0,1,0
19394,0,1,0
19395,1,0,0
19397,0,1,0
19398,1,0,0
19399,1,0,0
19400,0,1,0
19401,1,0,0
19403,1,2,0
19404,0,3,0
19405,0,4,0
19406,0,1,0
19407,0,1,0
19408,0,4,0
19412,0,1,0
19413,0,1,0
19414,1,0,0
19416,15,0,0
19417,4,1,0
19418,2,2,0
19419,2,1,0
19420,0,2,0
19421,1,0,0
19422,1,0,0
19423,1,1,0
19424,0,1,0
19425,1,0,0
19427,16,1,0
19429,0,3,0
19430,1,1,0
19431,6,0,0
19432,1,0,0
19433,1,0,0
19435,0,1,0
19436,0,1,0
19437,0,1,0
19439,0,9,0
19440,0,1,0
19442,1,0,0
19444,2,0,0
19447,1,0,0
19448,1,1,0
19449,2,0,0
19450,0,1,0
19451,2,2,0
19452,1,1,0
19454,1,1,0
19455,0,1,0
19456,0,1,0
19458,0,2,0
19461,1,0,0
19464,0,2,0
19477,2,0,0
19482,0,1,0
19483,0,2,0
19484,1,1,0
19485,0,2,0
19486,1,2,0
19487,0,1,0
19488,0,1,0
19491,0,1,0
19492,1,1,0
19493,2,0,0
19494,0,2,0
19495,0,2,0
19496,1,0,0
19498,1,0,0
19500,1,1,0
19501,0,1,0
19502,1,0,0
19504,3,0,0
19505,1,0,0
19507,1,1,0
19509,0,1,0
19511,1,0,0
19512,0,1,0
19516,0,1,0
19517,1,0,0
19519,0,1,0
19520,17,0,0
19522,0,1,0
19523,0,1,0
19529,1,0,0
19530,4,0,0
19531,1,0,0
19535,0,2,0
19536,0,3,0
19537,0,1,0
19540,2,0,0
19541,1,0,0
19542,2,0,0
19544,1,0,0
19546,0,1,0
19547,1,0,0
19549,0,1,0
19551,1,3,0
19555,1,2,0
19556,1,0,0
19557,1,1,0
19559,0,6,0
19560,1,0,0
19562,1,0,0
19564,1,0,0
19565,1,0,0
19566,0,1,0
19567,1,0,0
19568,0,1,0
19569,0,1,1
19570,1,0,0
19572,1,0,0
19574,3,0,0
19577,0,1,0
19578,0,13,0
19580,0,1,0
19581,0,2,0
19582,1,0,0
19583,1,1,0
19585,0,2,0
19591,2,1,0
19592,0,1,0
19593,1,1,0
19595,0,1,0
19597,0,4,0
19598,0,2,0
19600,0,2,0
19601,3,0,0
19602,0,1,0
19603,0,2,0
19604,19,0,0
19605,1,9,0
19607,1,1,0
19608,1,1,0
19610,4,1,0
19611,0,5,0
19613,1,0,0
19615,0,1,0
19616,0,5,0
19618,1,1,0
19620,1,1,0
19621,0,1,0
19622,1,0,0
19623,1,16,0
19625,1,1,0
19626,1,0,0
19628,0,1,0
19629,0,2,0
19631,0,1,0
19633,5,0,0
19638,0,1,0
19642,0,1,0
19644,1,0,0
19645,1,2,0
19646,1,1,0
19650,0,1,0
19652,1,1,0
19661,0,1,0
19663,1,0,0
19665,0,2,0
19666,0,1,0
19669,10,0,0
19670,1,1,0
19673,1,0,0
19674,1,0,0
19680,1,0,0
19683,1,0,0
19685,0,1,0
19688,1,0,0
19690,1,0,0
19691,0,1,0
19695,1,0,0
19697,1,1,0
19700,2,0,0
19703,0,1,0
19708,0,4,0
19709,0,3,0
19710,0,2,0
19713,1,0,0
19714,6,0,0
19716,1,0,0
19717,2,0,0
19721,1,0,0
19724,1,0,0
19725,1,5,0
19726,0,9,0
19727,1,0,0
19729,1,1,0
19732,0,1,0
19734,0,1,0
19737,1,0,0
19739,5,0,0
19740,2,2,0
19742,1,0,0
19743,0,1,0
19746,1,0,0
19747,0,1,0
19750,0,1,0
19751,1,0,0
19753,1,1,0
19755,1,0,0
19757,1,1,0
19763,1,0,0
19764,0,1,0
19765,1,1,0
19766,2,8,0
19767,1,0,0
19768,0,1,0
19770,0,1,0
19771,3,0,0
19772,1,0,0
19773,3,0,0
19774,1,0,0
19775,3,1,0
19777,15,0,0
19779,0,1,0
19781,0,1,0
19783,2,1,0
19785,2,1,0
19787,13,1,0
19790,0,1,0
19791,2,0,0
19792,1,0,0
19793,0,1,0
19796,0,5,0
19798,0,0,1
19799,1,0,0
19800,1,16,0
19801,0,33,0
19802,0,1,0
19804,1,0,0
19806,4,0,0
19809,0,3,0
19810,0,1,0
19813,0,1,0
19814,1,1,0
19816,0,1,0
19820,2,0,0
19822,0,2,0
19823,1,0,0
19824,1,2,0
19825,0,1,0
19826,1,0,0
19828,1,0,0
19831,0,1,0
19833,2,0,0
19835,2,0,0
19836,1,0,0
19837,0,1,0
19841,1,0,0
19842,1,0,0
19846,1,0,0
19848,0,1,0
19850,1,1,0
19851,0,1,0
19853,1,1,0
19854,2,2,0
19855,1,0,0
19858,1,1,0
19862,1,0,0
19863,2,0,0
19865,1,0,0
19866,0,1,0
19870,1,0,0
19871,1,0,0
19873,0,3,0
19875,0,6,0
19876,1,0,0
19878,15,0,0
19879,1,0,0
19884,1,0,0
19885,0,1,0
19886,1,1,0
19889,1,1,0
19890,1,1,0
19891,0,1,0
19892,0,3,0
19893,0,7,0
19894,0,1,0
19895,0,1,0
19896,0,1,0
19897,2,1,0
19898,0,4,0
19899,0,3,0
19900,1,0,0
19902,16,1,0
19904,1,0,0
19906,1,0,0
19907,1,0,0
19908,1,0,0
19909,0,1,0
19910,1,0,0
19911,1,0,0
19912,4,2,0
19913,0,4,0
19914,0,8,0
19915,0,8,0
19916,1,1,0
19918,5,1,0
19919,1,2,0
19921,0,1,0
19922,0,1,0
19924,3,2,0
19925,1,1,0
19926,1,1,0
19927,17,0,0
19928,1,0,0
19929,3,0,0
19930,1,0,0
19933,0,4,0
19934,1,1,0
19935,1,4,0
19936,1,0,0
19937,1,1,0
19938,1,0,0
19939,7,1,0
19940,3,0,0
19941,1,2,0
19942,0,7,0
19943,0,3,0
19944,2,0,0
19946,0,1,0
19947,0,3,0
19948,0,2,0
19949,1,21,0
19950,0,67,0
19951,1,52,0
19952,0,17,0
19953,0,2,0
19954,0,4,0
19955,0,29,0
19956,0,26,0
19957,0,8,0
19958,0,3,0
19961,0,1,0
19962,2,2,0
19963,1,2,0
19964,2,2,0
19966,1,0,0
19967,0,1,0
19970,1,0,0
19971,7,0,0
19975,0,1,0
19976,0,1,0
19978,1,0,0
19979,1,0,0
19981,0,0,1
19982,1,0,0
19983,0,1,0
19984,1,3,0
19991,2,0,0
19993,1,1,0
19994,2,0,0
19997,1,1,0
19998,0,1,0
19999,1,0,0
20002,0,1,0
20004,1,0,0
20008,0,1,0
20009,1,0,0
20010,17,0,0
20011,1,0,0
20013,11,1,0
20014,1,1,0
20015,16,16,0
20016,1,0,0
20021,1,0,0
20025,1,1,0
20026,1,2,0
20027,0,20,0
20028,0,27,0
20030,1,0,0
20034,1,0,0
20035,1,0,0
20037,1,1,0
20038,1,0,0
20041,0,1,0
20042,1,0,0
20043,1,0,0
20044,0,1,0
20048,1,3,0
20049,0,1,0
20050,0,1,0
20051,0,1,0
20052,0,1,0
20054,0,6,0
20055,0,1,0
20056,1,1,0
20071,1,1,0
20072,2,1,0
20073,1,2,0
20078,0,6,0
20079,1,0,0
20080,0,2,0
20082,1,0,0
20083,1,0,0
20088,1,0,0
20092,1,0,0
20096,2,0,0
20098,0,1,0
20100,2,0,0
20101,2,1,0
20103,2,0,0
20104,3,0,0
20105,23,0,0
20106,1,0,0
20108,0,2,0
20110,1,16,0
20112,1,0,0
20114,1,0,0
20115,1,1,0
20116,14,0,0
20117,8,2,0
20120,1,7,0
20121,0,22,0
20122,1,1,0
20123,2,0,0
20125,2,1,0
20129,1,0,0
20130,1,0,0
20133,0,2,0
20134,1,0,0
20135,0,0,1
20136,0,0,1
20137,3,0,0
20140,0,2,0
20144,8,0,0
20146,0,1,0
20147,0,2,0
20151,0,1,0
20152,0,1,0
20153,1,2,0
20154,1,0,0
20155,1,1,0
20159,1,0,0
20163,2,0,0
20165,0,1,0
20166,1,0,0
20171,0,2,0
20172,0,12,0
20176,0,1,0
20180,1,0,0
20181,1,1,0
20183,1,11,0
20184,0,16,0
20185,1,0,0
20186,1,0,0
20188,0,0,1
20189,0,1,0
20191,1,0,0
20194,4,0,0
20198,0,1,0
20200,1,0,0
20201,2,1,0
20202,0,1,0
20203,1,0,0
20204,3,0,0
20205,1,0,0
20206,1,0,0
20207,1,0,0
20208,1,0,0
20209,1,1,0
20210,1,0,0
20212,0,1,0
20215,4,1,0
20216,0,1,0
20217,1,0,0
20218,1,0,0
20220,0,1,0
20221,0,1,0
20222,0,1,0
20223,1,0,0
20224,2,2,0
20225,1,0,0
20226,2,0,0
20228,1,0,0
20229,5,0,0
20232,1,1,0
20233,1,1,0
20236,1,0,0
20238,1,1,0
20239,1,0,0
20240,2,0,0
20242,1,0,0
20243,2,0,0
20244,6,1,0
20247,0,1,0
20248,0,1,0
20249,5,0,0
20250,2,0,0
20251,1,0,0
20253,0,1,0
20254,0,1,0
20257,1,1,0
20259,2,1,0
20260,1,0,0
20262,1,1,0
20265,0,1,1
20266,1,1,0
20267,1,0,0
20268,3,1,0
20270,0,1,0
20274,0,1,0
20277,0,1,0
20278,0,2,0
20279,1,4,0
20280,0,1,0
20281,2,0,0
20284,1,0,0
20285,1,1,1
20286,1,14,0
20287,0,1,0
20288,1,0,0
20290,1,0,0
20292,1,0,0
20300,1,0,0
20301,1,0,0
20304,1,0,0
20309,2,0,0
20313,3,0,0
20314,1,0,0
20315,0,1,0
20316,0,1,0
20317,0,12,0
20319,0,1,0
20320,0,16,0
20321,1,3,0
20322,0,3,0
20323,1,0,0
20324,0,1,0
20325,0,1,0
20326,1,0,0
20327,2,0,0
20329,1,1,0
20330,0,1,0
20331,0,1,1
20333,0,1,0
20334,1,0,0
20336,2,17,0
20339,0,1,0
20340,0,1,0
20341,0,1,0
20342,1,1,0
20343,3,0,0
20345,0,1,0
20347,1,0,0
20348,1,1,0
20349,0,1,0
20350,0,2,0
20351,1,1,0
20353,0,1,0
20354,2,0,0
20358,2,0,0
20360,1,2,0
20361,1,0,0
20362,0,1,0
20364,3,0,0
20365,0,1,1
20368,1,0,0
20373,1,0,0
20374,1,0,0
20375,1,1,0
20377,1,1,0
20379,0,1,0
20380,1,1,0
20382,1,0,0
20384,1,0,0
20386,1,0,0
20387,1,0,0
20388,1,0,0
20390,0,1,0
20393,1,0,0
20395,0,1,0
20396,1,0,0
20400,0,1,0
20401,1,0,0
20403,1,0,0
20404,2,1,0
20405,0,1,0
20407,5,0,0
20408,17,0,0
20410,7,0,0
20411,1,0,0
20412,5,1,0
20413,2,0,0
20414,3,0,0
20416,1,0,0
20417,0,0,1
20418,2,0,0
20420,0,1,0
20421,1,0,0
20423,1,0,0
20424,1,0,0
20428,1,0,0
20429,1,0,0
20438,0,1,0
20439,1,1,0
20440,1,0,0
20446,0,1,0
20456,0,1,0
20458,1,0,0
20459,0,1,0
20461,1,0,0
20463,1,0,0
20464,1,1,0
20466,0,1,0
20467,2,0,0
