IRG,accesses,reads,writes
100597,1,0,1
100600,1,0,0
100601,0,1,1
100602,1,0,0
100603,0,0,1
100605,0,1,0
100609,1,0,0
100610,1,0,0
100611,1,0,0
100612,1,0,1
100613,0,1,0
100614,0,0,1
100616,1,0,0
100621,1,0,0
100622,2,0,0
100623,1,0,0
100629,1,1,0
100630,2,0,0
100632,2,0,0
100636,0,1,0
100639,1,0,0
100640,0,3,0
100642,1,0,0
100644,1,0,0
100646,0,0,1
100647,3,0,0
100651,2,0,0
100652,0,0,1
100655,1,1,0
100657,2,0,0
100658,0,2,0
100662,0,0,1
100664,1,1,0
100666,0,0,1
100667,1,0,0
100668,1,0,0
100674,0,0,1
100676,1,0,0
100677,0,1,0
100678,0,1,0
100679,1,0,0
100680,3,0,0
100695,1,0,1
100697,1,0,0
100698,0,1,0
100699,0,1,0
100703,0,1,0
100704,1,0,0
100706,0,0,1
100707,0,0,1
100710,1,0,0
100713,2,0,0
100714,1,0,0
100715,0,0,1
100717,0,1,1
100723,0,1,0
100725,0,1,0
100730,0,0,1
100734,0,1,0
100738,2,0,0
100739,0,0,1
100744,2,0,1
100745,1,0,0
100746,0,1,0
100749,3,0,0
100752,1,0,0
100754,1,0,0
100757,0,1,0
100759,2,0,0
100760,1,0,0
100763,1,0,0
100764,1,0,0
100766,1,0,0
100767,1,0,0
100769,1,2,0
100770,0,2,0
100775,1,0,0
100776,1,1,1
100777,1,0,0
100778,1,0,1
100781,0,0,1
100782,0,1,0
100785,0,1,0
100787,1,0,0
100790,0,1,0
100791,2,0,1
100793,1,0,0
100797,0,0,1
100798,1,0,0
100803,1,0,0
100804,1,0,0
100806,0,1,0
100808,0,1,0
100810,0,0,1
100812,0,0,1
100818,1,0,0
100820,0,2,0
100821,0,1,0
100826,1,0,0
100828,1,0,0
100831,0,0,2
100833,0,1,0
100834,2,0,0
100839,1,0,1
100844,1,0,0
100846,0,0,1
100847,0,0,1
100848,0,1,0
100850,1,0,0
100851,0,1,0
100852,1,0,0
100854,0,0,1
100855,0,0,1
100859,1,0,0
100860,1,1,0
100863,0,1,0
100866,0,1,0
100867,1,0,0
100868,1,0,0
100870,0,1,0
100873,1,0,0
100876,0,1,0
100878,1,0,0
100881,1,0,0
100883,1,0,0
100885,1,0,0
100888,1,0,0
100893,0,1,1
100894,0,1,0
100895,0,1,0
100897,0,1,0
100899,1,0,0
100901,1,0,0
100902,1,0,0
100904,1,0,1
100907,0,0,1
100908,0,1,0
100912,1,0,0
100916,0,0,1
100917,1,0,0
100918,0,1,0
100920,0,1,0
100926,0,0,1
100927,0,1,0
100928,2,0,0
100929,0,0,1
100931,1,0,0
100934,0,0,1
100935,2,0,0
100939,1,0,0
100940,2,1,0
100941,1,0,0
100943,0,0,1
100949,0,2,0
100951,2,0,0
100953,0,0,1
100956,1,0,1
100961,0,0,1
100962,0,1,0
100963,0,1,0
100965,1,0,0
100966,0,0,1
100967,1,0,0
100969,2,0,0
100970,0,0,1
100971,2,1,0
100972,0,1,0
100975,1,0,0
100978,0,1,0
100980,0,1,0
100981,0,1,0
100984,1,1,0
100985,3,0,0
100988,0,1,0
100990,1,0,0
100992,0,1,0
100994,0,0,1
100996,0,0,1
100999,1,0,0
101000,0,0,1
101001,1,0,0
101003,1,0,0
101004,0,0,1
101006,1,0,0
101010,1,0,0
101011,1,0,0
101014,2,0,0
101015,1,0,1
101016,1,0,0
101017,0,0,1
101018,1,0,0
101020,0,1,1
101029,0,1,0
101030,0,0,1
101031,1,0,0
101032,1,0,0
101035,2,0,0
101039,0,0,1
101041,2,0,0
101043,0,1,0
101044,1,0,1
101045,0,0,1
101047,1,0,0
101049,1,0,0
101050,1,0,0
101056,0,0,1
101060,0,2,0
101062,1,0,1
101068,1,0,0
101069,1,0,0
101071,1,0,0
101075,2,0,0
101076,0,1,0
101078,1,1,1
101080,1,0,0
101082,0,0,1
101083,0,1,0
101084,1,0,0
101085,1,0,0
101086,1,0,0
101087,0,1,0
101088,0,1,0
101090,1,0,0
101092,0,1,1
101097,0,0,1
101098,0,1,0
101099,1,0,0
101101,0,1,0
101102,0,1,1
101103,0,0,1
101105,1,0,0
101108,2,0,0
101109,1,0,0
101111,0,0,1
101113,1,0,0
101115,0,0,1
101116,0,1,0
101117,2,0,1
101118,1,0,0
101121,1,0,0
101123,0,1,0
101124,0,1,0
101126,0,1,0
101132,1,0,1
101136,1,0,0
101137,1,0,0
101146,0,1,0
101148,1,0,0
101157,1,0,0
101159,1,0,1
101164,1,0,0
101168,1,0,0
101169,0,0,1
101172,0,1,0
101174,0,0,1
101175,1,0,0
101176,1,0,0
101177,1,0,0
101181,1,1,0
101182,1,0,0
101185,1,0,0
101187,1,0,0
101188,2,0,0
101189,1,0,0
101190,1,0,1
101192,0,1,0
101193,1,0,1
101198,1,0,0
101201,1,0,0
101204,1,0,0
101209,1,0,0
101210,1,0,0
101211,1,0,0
101213,1,0,0
101216,1,0,0
101220,1,0,0
101221,1,0,0
101222,0,1,1
101225,0,0,1
101226,0,0,1
101228,1,0,0
101229,2,0,0
101233,1,0,0
101234,1,0,0
101237,1,0,0
101238,1,0,0
101239,1,0,0
101240,0,0,1
101241,2,0,0
101242,1,0,0
101243,1,0,0
101246,1,0,0
101248,1,0,0
101249,1,0,0
101251,0,1,0
101252,1,1,0
101254,1,0,0
101255,0,1,0
101256,0,1,0
101257,0,1,0
101259,0,1,1
101262,2,0,1
101265,0,0,1
101266,1,0,0
101267,0,3,0
101268,3,0,0
101271,1,0,0
101273,1,0,0
101275,1,0,0
101276,2,0,0
101282,1,1,1
101283,1,0,0
101284,0,0,1
101288,1,0,0
101289,1,0,0
101291,0,0,1
101293,1,0,0
101298,1,0,0
101299,0,0,1
101300,1,0,0
101306,0,1,0
101307,1,0,0
101308,1,0,0
101309,0,0,1
101311,0,0,1
101312,0,1,0
101315,2,0,0
101316,0,0,1
101318,1,0,1
101320,1,0,0
101321,2,0,0
101324,1,0,0
101325,2,0,0
101329,1,0,0
101331,1,0,0
101332,1,0,1
101333,0,1,0
101334,1,0,0
101335,0,1,0
101337,0,0,1
101342,1,1,2
101346,2,1,0
101347,1,1,0
101348,1,0,0
101349,0,1,0
101350,2,0,0
101351,1,0,0
101352,1,0,0
101353,1,0,0
101355,1,0,0
101359,0,0,1
101360,1,1,0
101362,0,0,1
101363,1,0,0
101364,1,0,0
101367,2,0,0
101369,2,0,0
101374,0,0,1
101379,1,0,0
101380,1,0,1
101382,0,1,0
101383,1,0,0
101387,1,0,0
101389,0,1,0
101391,1,0,1
101397,0,1,1
101398,1,0,0
101399,0,0,1
101401,0,0,1
101403,1,0,0
101407,1,0,0
101408,0,1,0
101412,0,1,1
101413,0,0,1
101414,1,0,1
101415,0,0,1
101420,1,0,1
101423,0,1,0
101424,0,0,1
101425,1,0,0
101426,1,1,0
101428,1,0,0
101429,0,0,1
101438,0,0,1
101440,1,0,0
101443,0,0,1
101444,1,1,0
101448,2,0,0
101449,1,0,0
101451,1,0,0
101452,2,0,0
101453,1,0,0
101455,1,0,0
101456,0,0,1
101457,1,0,0
101460,0,0,1
101461,1,0,0
101462,2,0,0
101463,1,0,0
101465,1,0,0
101467,1,0,0
101473,1,0,0
101474,1,0,0
101478,0,1,0
101479,1,0,1
101480,0,0,2
101486,1,0,0
101487,1,1,0
101492,1,0,0
101497,0,1,0
101501,1,0,0
101502,0,1,0
101503,1,0,0
101504,2,0,0
101510,0,1,0
101514,1,0,0
101518,1,0,1
101520,1,0,1
101522,1,0,0
101523,1,0,0
101529,1,0,0
101534,1,0,0
101535,1,0,0
101541,2,1,0
101544,1,1,0
101545,1,0,0
101546,0,0,1
101549,1,0,0
101551,1,0,0
101553,0,1,0
101559,2,0,0
101560,1,0,0
101563,1,0,0
101565,0,0,1
101568,0,0,1
101569,2,0,0
101570,0,0,1
101571,0,1,0
101578,0,1,1
101580,1,0,0
101583,1,0,0
101587,1,0,0
101589,0,1,0
101590,1,0,0
101591,1,0,0
101595,2,0,0
101596,1,0,0
101597,1,0,0
101606,1,0,0
101611,1,0,0
101612,1,0,0
101616,1,0,0
101619,1,0,0
101624,1,0,0
101625,0,0,1
101628,1,0,0
101629,0,0,1
101630,0,1,0
101632,0,0,1
101633,0,1,0
101635,1,0,0
101636,0,1,0
101637,0,1,0
101638,1,0,0
101644,3,0,0
101647,1,0,0
101648,2,0,0
101650,0,1,0
101652,2,0,0
101653,1,0,0
101657,0,1,0
101658,0,0,1
101659,2,0,0
101668,0,0,1
101669,1,0,0
101670,1,0,0
101672,0,1,0
101674,1,0,0
101678,1,0,0
101680,2,0,0
101687,1,0,1
101693,2,0,0
101698,1,0,0
101700,1,0,0
101702,1,0,0
101704,0,1,0
101705,2,0,0
101708,2,1,0
101709,1,0,0
101711,1,0,0
101712,0,0,1
101715,1,0,0
101718,1,0,0
101723,0,1,0
101730,0,0,1
101733,0,1,0
101736,3,0,0
101739,0,1,0
101740,2,0,0
101741,4,0,1
101743,0,0,2
101744,0,1,1
101747,1,0,0
101749,0,1,1
101751,1,0,0
101752,1,0,0
101753,1,0,0
101754,0,1,0
101757,1,1,0
101759,1,0,1
101760,0,1,0
101761,1,0,0
101763,1,1,0
101765,1,1,0
101766,0,1,0
101767,1,0,0
101768,0,0,1
101770,0,1,0
101771,4,0,0
101772,1,0,1
101773,1,0,0
101774,2,0,0
101775,0,0,1
101777,1,0,0
101782,0,0,1
101784,0,0,1
101786,1,0,0
101787,1,0,0
101789,1,1,0
101790,1,0,0
101791,1,1,0
101794,2,0,0
101795,0,1,0
101800,1,0,0
101802,0,1,1
101803,1,0,0
101804,0,0,1
101806,1,1,0
101808,1,0,0
101809,2,0,0
101810,0,0,1
101811,1,0,0
101813,0,1,0
101814,1,0,0
101817,1,0,0
101821,0,0,1
101824,0,0,1
101829,1,0,0
101830,2,0,0
101831,1,0,0
101832,1,1,0
101833,2,0,0
101834,0,1,0
101836,1,0,1
101837,0,0,1
101838,1,0,0
101840,2,0,0
101842,0,1,0
101844,1,0,0
101845,3,0,0
101848,1,0,0
101849,0,1,1
101850,0,0,1
101851,0,0,1
101852,1,0,0
101853,2,0,0
101856,1,0,0
101861,0,1,0
101864,0,0,1
101865,1,0,0
101866,2,0,0
101867,0,0,1
101868,1,0,1
101871,0,1,0
101874,1,0,0
101876,1,0,0
101882,1,0,0
101883,1,0,0
101884,1,0,0
101889,1,0,0
101890,0,0,1
101891,0,0,1
101892,2,0,0
101893,1,0,0
101894,1,0,0
101896,1,0,1
101898,1,0,0
101899,1,0,0
101900,1,0,0
101901,1,0,0
101904,0,1,0
101907,1,0,0
101909,1,0,0
101910,1,1,0
101911,0,1,0
101912,0,0,1
101914,2,0,0
101915,1,1,0
101916,0,0,1
101918,1,0,1
101921,1,0,0
101922,0,2,0
101932,1,0,0
101933,1,0,0
101934,0,1,1
101935,1,0,0
101942,1,0,0
101943,0,1,1
101944,0,0,1
101945,0,2,1
101947,1,0,0
101948,1,0,0
101952,1,1,0
101953,2,1,1
101955,0,0,1
101956,1,0,0
101962,0,0,1
101967,0,1,0
101969,1,0,0
101970,0,1,0
101974,1,0,0
101975,1,0,0
101977,1,0,0
101979,0,1,0
101982,0,1,0
101985,1,0,1
101992,1,0,0
101993,1,0,0
101994,0,1,1
101995,2,0,0
101996,0,0,1
101997,0,1,0
102002,1,0,0
102006,1,0,0
102007,0,1,0
102009,1,0,0
102011,0,1,1
102012,1,0,0
102013,0,0,1
102014,1,0,0
102016,0,0,1
102018,0,1,0
102021,0,1,0
102023,1,1,1
102024,1,0,0
102027,0,1,0
102028,1,0,0
102029,0,0,1
102031,0,0,1
102032,1,0,0
102033,2,0,0
102034,0,0,2
102037,0,0,1
102038,1,0,0
102039,1,0,0
102042,0,1,1
102043,1,0,0
102044,2,0,0
102046,1,0,1
102047,0,1,0
102049,1,0,0
102052,1,2,0
102053,1,0,0
102054,0,1,0
102056,0,1,0
102057,0,0,1
102060,1,0,0
102061,2,1,0
102063,0,1,0
102065,0,1,0
102068,1,0,0
102071,2,0,0
102073,2,0,0
102074,0,0,1
102078,0,0,1
102079,2,0,0
102082,1,0,1
102083,1,0,0
102084,0,1,0
102092,1,0,0
102093,1,1,0
102094,0,1,0
102095,0,0,1
102096,1,0,0
102097,1,0,1
102100,1,0,0
102103,2,0,0
102104,1,0,0
102105,1,0,0
102107,0,1,0
102109,1,0,0
102110,0,1,0
102111,0,1,0
102112,1,0,0
102113,0,1,0
102114,0,0,1
102115,1,0,0
102117,1,0,0
102119,1,0,0
102121,2,0,0
102124,1,1,0
102125,1,1,0
102128,1,1,1
102131,2,0,0
102132,1,0,0
102134,1,0,0
102135,2,1,0
102137,1,0,0
102139,1,0,1
102143,0,1,0
102144,1,0,0
102145,1,0,0
102148,1,0,0
102149,0,1,0
102152,1,0,0
102154,0,0,1
102156,1,0,0
102160,0,0,1
102161,0,0,1
102162,1,0,0
102163,2,0,0
102164,1,0,0
102165,0,1,0
102166,1,0,0
102167,1,0,0
102172,1,0,0
102175,1,0,0
102177,1,0,0
102179,0,0,1
102180,0,1,1
102185,3,0,0
102186,1,0,1
102187,2,0,0
102189,2,0,0
102193,1,0,0
102196,2,0,0
102197,0,1,0
102198,2,0,0
102201,2,0,0
102202,0,0,1
102206,0,1,0
102210,1,0,0
102211,0,1,0
102212,2,0,0
102214,1,0,0
102216,1,0,0
102217,1,1,0
102218,0,2,0
102220,1,0,0
102224,1,0,0
102226,0,1,0
102231,0,0,1
102232,1,0,0
102237,0,0,1
102240,1,0,1
102242,1,0,0
102244,1,0,0
102245,0,1,1
102246,1,0,0
102247,1,0,0
102248,1,0,0
102252,0,1,1
102253,0,1,1
102254,1,1,0
102258,1,2,0
102260,0,1,0
102261,0,0,1
102262,2,0,0
102264,1,0,0
102268,0,0,1
102270,1,0,0
102274,0,0,1
102276,0,3,0
102277,0,1,1
102279,0,1,0
102280,1,0,0
102282,1,1,0
102284,0,1,1
102286,1,1,1
102290,1,0,0
102295,2,0,1
102296,2,1,1
102299,0,0,1
102301,1,0,0
102305,1,0,0
102306,0,1,0
102316,0,0,1
102318,1,0,0
102319,0,0,1
102321,0,0,1
102324,0,1,0
102325,2,0,0
102328,0,1,0
102329,2,0,0
102330,0,1,0
102332,3,0,1
102335,1,0,1
102336,1,0,0
102337,1,0,0
102339,1,0,0
102340,1,0,1
102341,0,0,1
102343,0,0,1
102344,1,0,0
102345,0,0,1
102349,1,0,0
102350,1,0,0
102353,1,1,0
102354,4,0,0
102357,0,0,1
102358,1,0,1
102359,0,0,1
102360,1,0,1
102363,1,0,0
102366,2,0,0
102367,0,1,0
102370,0,1,0
102371,0,1,0
102373,0,2,0
102374,2,0,0
102375,1,0,0
102378,0,1,0
102379,2,0,0
102380,1,0,0
102382,1,0,0
102383,1,1,0
102389,0,1,0
102390,1,0,0
102391,0,0,2
102392,1,0,0
102394,0,1,0
102399,1,0,0
102401,2,1,0
102402,0,1,0
102405,0,1,0
102406,1,0,0
102407,1,0,0
102409,1,0,1
102413,0,1,0
102414,1,0,0
102416,2,0,0
102419,1,0,0
102420,1,0,0
102422,1,0,0
102426,1,0,1
102427,0,1,0
102428,0,0,1
102429,1,0,0
102433,2,0,0
102436,2,0,1
102437,1,0,0
102438,0,1,0
102439,1,0,0
102441,0,1,0
102442,1,0,0
102444,1,1,0
102445,0,0,1
102448,0,1,0
102449,1,0,0
102450,0,0,1
102451,1,0,1
102453,1,1,0
102454,1,0,0
102455,1,0,0
102456,0,1,0
102459,1,1,0
102461,1,0,0
102462,0,2,0
102464,2,0,0
102468,1,0,0
102470,1,0,0
102471,1,0,0
102474,0,1,0
102475,3,0,2
102476,0,1,1
102477,1,0,0
102478,0,1,1
102479,0,0,1
102483,1,0,0
102486,1,0,0
102489,0,1,1
102493,0,1,0
102494,1,0,0
102498,0,1,1
102500,1,0,1
102503,1,0,0
102504,1,0,0
102505,0,1,0
102506,1,0,0
102507,1,1,1
102508,2,0,0
102511,1,1,0
102513,1,2,0
102514,2,0,0
102515,0,1,0
102521,1,0,0
102522,1,0,0
102525,0,0,2
102526,1,1,0
102529,1,0,0
102530,1,0,0
102532,1,0,0
102537,0,0,1
102539,0,1,1
102540,1,1,0
102541,1,0,0
102542,0,1,0
102544,1,0,0
102545,0,2,1
102546,1,0,0
102547,1,0,0
102548,1,0,0
102549,0,0,1
102550,0,1,0
102551,1,0,0
102553,0,1,0
102556,0,0,1
102559,0,0,1
102560,0,0,1
102561,1,0,0
102563,2,1,0
102564,1,2,0
102571,1,0,0
102575,0,2,0
102580,1,0,0
102582,1,1,0
102583,1,0,0
102585,1,0,0
102587,2,0,0
102591,1,0,0
102592,2,0,1
102595,1,0,0
102597,1,0,0
102602,0,1,0
102603,0,1,0
102604,1,0,0
102605,2,0,1
102606,0,2,0
102607,0,1,0
102610,1,0,0
102612,1,0,0
102613,2,0,0
102615,0,1,0
102619,1,0,0
102621,1,0,0
102622,0,0,1
102625,1,0,0
102627,0,0,1
102628,1,0,0
102630,1,0,0
102631,0,1,0
102633,1,1,0
102635,1,0,0
102636,1,0,0
102637,0,0,1
102638,1,0,0
102641,1,0,0
102642,2,0,0
102645,1,0,0
102646,0,0,1
102647,0,0,1
102648,0,0,1
102650,1,0,0
102656,0,0,1
102658,1,1,0
102660,1,0,1
102661,1,2,0
102665,1,0,0
102667,0,1,0
102669,1,0,0
102670,1,0,0
102674,0,1,0
102677,0,1,0
102682,0,2,0
102683,1,0,0
102685,1,0,0
102690,1,0,0
102691,1,0,0
102692,1,0,0
102693,2,0,0
102697,1,0,0
102702,1,0,0
102704,1,0,0
102705,2,1,0
102706,1,0,0
102709,0,0,1
102712,1,0,0
102715,1,0,0
102716,3,0,0
102718,1,0,0
102719,1,0,0
102722,0,0,1
102724,1,1,0
102725,2,0,0
102729,0,0,1
102731,0,0,1
102732,2,0,0
102735,0,1,0
102736,2,0,1
102738,1,0,0
102739,1,0,0
102741,2,0,0
102743,0,1,0
102744,0,0,3
102746,1,0,0
102748,1,0,0
102756,1,0,0
102757,2,0,0
102759,1,0,0
102761,1,0,0
102762,0,1,0
102763,0,1,0
102764,0,0,1
102766,0,1,0
102768,0,0,1
102773,3,0,0
102774,1,0,0
102776,0,0,1
102777,1,0,0
102781,0,1,0
102783,1,0,0
102784,1,0,0
102785,1,0,0
102787,2,0,0
102788,1,0,0
102789,0,1,0
102791,1,0,0
102792,1,0,0
102793,1,1,1
102796,1,0,0
102798,2,0,0
102800,2,0,0
102804,1,0,0
102806,1,0,0
102807,2,0,0
102809,1,0,1
102810,1,0,0
102813,1,0,0
102814,0,2,0
102818,1,0,0
102820,1,0,0
102822,1,0,0
102823,0,2,1
102825,1,0,1
102828,1,0,0
102829,2,0,0
102832,1,1,0
102833,1,0,0
102834,0,0,1
102840,1,1,1
102842,0,1,0
102844,1,1,0
102845,1,0,1
102846,1,0,0
102849,1,0,0
102850,1,0,0
102851,1,1,1
102852,1,1,0
102858,0,1,0
102859,1,1,0
102861,1,0,1
102863,2,0,0
102864,1,0,1
102868,1,0,0
102869,1,1,0
102872,1,0,1
102875,2,0,0
102876,1,1,0
102877,2,0,0
102879,0,1,2
102885,0,0,1
102886,0,1,0
102887,1,0,0
102888,1,0,0
102889,1,0,0
102890,0,0,1
102893,2,0,0
102895,1,0,0
102899,0,1,0
102903,1,0,0
102905,1,0,0
102907,1,0,0
102909,1,0,0
102912,0,0,1
102913,1,0,0
102914,0,1,1
102915,0,0,1
102916,2,0,0
102918,2,0,0
102920,0,0,1
102922,1,0,0
102926,0,1,0
102928,1,1,0
102930,0,0,1
102934,1,0,1
102935,1,0,0
102936,1,0,0
102937,0,1,0
102938,1,0,0
102939,1,0,0
102940,1,0,0
102944,0,1,1
102945,1,0,1
102947,1,0,0
102948,1,0,0
102959,1,0,0
102961,1,0,1
102962,1,0,0
102966,0,1,1
102967,1,0,0
102968,1,0,0
102970,0,0,1
102971,1,0,1
102972,1,1,0
102974,1,0,0
102975,1,0,0
102977,0,0,1
102978,1,0,0
102982,0,1,0
102983,1,0,0
102984,1,0,0
102985,1,0,0
102988,1,0,0
102989,2,0,0
102990,0,1,0
102991,1,0,0
102992,0,1,0
102994,1,0,0
102995,0,0,1
102998,0,1,0
103000,1,0,1
103001,1,0,0
103004,1,0,0
103007,1,0,0
103009,1,0,0
103013,1,0,0
103015,0,1,0
103016,2,0,0
103017,0,0,1
103026,1,0,0
103028,1,0,0
103032,0,1,0
103033,1,0,0
103035,1,0,1
103036,1,0,0
103037,1,0,0
103038,0,0,1
103042,2,0,0
103043,0,0,1
103044,1,0,1
103045,1,0,0
103046,0,1,0
103049,2,0,0
103051,0,1,0
103054,0,1,0
103055,1,0,0
103058,1,0,0
103060,1,0,0
103061,0,1,0
103062,0,1,1
103063,0,0,1
103065,1,0,0
103069,0,0,1
103071,0,0,1
103075,0,1,0
103076,1,0,0
103081,0,0,1
103082,1,0,0
103083,1,0,0
103091,1,0,0
103092,0,1,0
103093,0,1,0
103096,1,1,1
103097,1,0,0
103099,0,0,1
103100,1,0,0
103102,1,0,0
103105,1,0,1
103107,1,0,0
103109,1,0,0
103110,0,0,1
103114,1,1,0
103116,1,0,0
103117,1,0,0
103122,1,0,1
103123,1,0,1
103125,1,0,1
103126,0,0,1
103129,0,0,1
103130,1,0,0
103131,2,0,0
103138,1,0,0
103141,2,0,0
103142,0,1,0
103144,1,0,0
103146,0,1,0
103149,0,2,0
103151,1,0,0
103153,1,0,0
103154,0,1,0
103155,1,0,0
103156,0,0,1
103158,1,0,0
103159,1,0,0
103160,1,0,0
103162,3,0,0
103163,1,0,1
103165,0,0,1
103166,1,1,1
103168,1,0,0
103169,1,0,0
103171,1,0,0
103172,1,0,1
103173,0,0,2
103176,0,0,1
103177,0,0,1
103184,1,1,0
103186,0,0,1
103188,1,0,0
103189,0,0,1
103190,0,1,0
103195,1,0,0
103198,0,1,0
103200,0,1,0
103201,2,0,0
103202,0,1,0
103203,0,1,0
103206,2,0,0
103211,0,1,0
103214,0,0,1
103216,1,0,1
103217,1,1,0
103218,4,0,0
103220,1,0,0
103223,0,1,1
103226,2,0,0
103229,1,1,1
103232,2,0,0
103233,0,0,1
103235,1,0,0
103236,1,0,0
103237,1,0,0
103241,0,1,0
103243,1,0,0
103244,0,1,1
103245,0,1,0
103250,0,1,0
103252,0,0,1
103253,2,0,0
103254,1,0,0
103255,1,1,0
103258,2,0,0
103261,2,0,0
103263,1,0,0
103269,0,0,1
103273,1,0,0
103278,1,1,0
103279,0,0,1
103282,0,1,0
103283,0,1,0
103284,0,0,1
103285,0,1,0
103288,0,1,0
103289,1,0,0
103291,1,0,0
103297,1,0,0
103299,1,0,0
103304,1,0,0
103305,1,1,0
103307,1,0,0
103308,0,1,0
103311,1,0,1
103312,0,1,1
103314,1,0,0
103321,1,0,0
103323,2,0,0
103326,0,1,1
103327,0,1,0
103331,1,0,0
103332,1,0,0
103334,1,0,0
103335,0,1,0
103337,0,1,0
103338,0,0,1
103339,1,0,0
103342,1,0,0
103344,0,0,1
103345,1,0,1
103346,1,0,0
103349,0,0,1
103351,1,0,0
103353,1,0,0
103354,1,0,0
103358,1,0,0
103359,1,0,1
103362,1,0,0
103365,1,1,0
103367,2,0,0
103370,0,1,0
103371,0,1,0
103373,1,2,0
103374,1,0,0
103375,1,0,0
103377,1,0,0
103378,2,0,0
103381,0,1,0
103382,1,0,0
103386,1,0,0
103391,1,0,0
103395,0,0,1
103397,1,0,0
103398,1,0,0
103399,0,0,1
103400,1,0,0
103409,0,0,1
103410,1,1,0
103411,1,1,0
103412,1,1,0
103413,1,0,0
103417,0,1,0
103420,1,0,0
103421,1,0,0
103423,1,0,0
103427,2,0,0
103433,0,0,1
103437,1,0,0
103438,4,0,0
103439,1,0,0
103440,1,0,0
103441,0,1,0
103446,0,1,0
103447,1,0,1
103451,2,0,0
103452,1,0,0
103453,2,0,0
103455,0,1,0
103459,1,0,0
103461,0,0,1
103462,0,1,0
103464,0,0,2
103465,1,0,1
103466,0,0,1
103468,1,0,0
103469,0,1,0
103470,0,1,0
103471,1,1,0
103472,0,1,0
103476,0,1,0
103478,1,0,0
103479,0,0,1
103480,2,0,0
103482,2,0,0
103483,0,0,1
103484,0,1,0
103485,1,0,0
103486,0,0,1
103487,2,0,1
103489,1,0,0
103492,0,0,1
103494,2,0,0
103495,1,0,0
103503,0,0,1
103504,1,1,0
103505,0,3,0
103506,0,1,1
103507,0,0,1
103509,0,1,0
103510,0,0,1
103512,0,0,1
103516,0,1,0
103519,2,0,0
103522,1,0,0
103532,1,0,0
103533,1,0,0
103534,2,1,0
103535,1,0,0
103537,1,0,0
103538,1,0,0
103539,0,1,0
103543,1,0,0
103546,1,0,0
103547,1,0,0
103552,0,1,0
103555,0,0,1
103557,0,1,0
103560,2,0,0
103562,0,0,1
103563,1,0,0
103567,1,0,0
103568,1,0,0
103572,1,0,0
103574,1,0,0
103575,1,0,0
103578,0,0,1
103582,1,0,0
103583,0,0,1
103584,1,0,0
103585,1,0,0
103589,0,0,1
103590,1,0,0
103591,2,0,1
103593,1,0,0
103595,1,0,0
103598,0,0,1
103601,1,1,0
103602,1,0,0
103604,2,0,0
103605,3,0,0
103607,0,0,1
103608,1,0,0
103612,1,0,0
103614,1,0,1
103615,1,0,0
103616,1,0,0
103617,1,0,0
103618,1,0,0
103619,0,1,0
103620,2,0,0
103621,2,0,0
103622,1,0,0
103623,0,1,0
103626,0,1,0
103628,1,0,0
103629,0,1,0
103631,0,1,1
103632,1,0,0
103634,1,0,0
103635,0,0,2
103636,0,1,0
103639,1,0,0
103640,1,0,0
103643,1,0,0
103646,2,0,0
103648,1,0,0
103651,0,1,0
103655,2,0,0
103656,1,0,0
103658,0,0,1
103659,0,0,1
103661,1,0,0
103666,1,0,0
103669,1,0,0
103672,0,1,0
103673,1,0,0
103675,1,1,0
103678,0,0,1
103679,1,0,0
103680,2,0,0
103683,1,0,2
103684,1,0,0
103685,0,1,0
103688,1,0,0
103690,1,0,0
103691,2,1,0
103693,2,0,0
103695,1,0,0
103697,2,0,0
103702,0,1,0
103704,1,0,0
103705,2,0,0
103706,2,1,0
103707,0,0,1
103710,1,0,0
103711,1,0,0
103712,0,0,1
103715,1,0,0
103717,0,0,1
103720,0,1,0
103721,1,0,0
103723,1,0,0
103726,1,0,0
103730,1,0,0
103732,1,0,0
103733,1,0,0
103734,0,1,0
103735,1,0,0
103736,2,0,0
103738,0,0,2
103739,0,0,1
103740,2,0,0
103742,1,0,2
103743,1,2,0
103744,1,0,0
103747,1,0,0
103749,1,0,0
103750,1,0,0
103752,1,0,0
103754,1,0,0
103758,1,0,0
103763,1,0,0
103764,1,0,0
103767,1,0,0
103768,0,0,1
103769,1,0,0
103772,0,1,0
103775,0,1,0
103776,3,0,0
103789,2,0,1
103790,1,0,0
103791,1,0,0
103793,2,0,0
103794,1,0,0
103796,0,1,0
103797,0,0,1
103800,0,0,1
103801,1,0,0
103802,0,0,1
103805,2,0,1
103809,2,0,0
103811,0,1,1
103813,1,0,0
103814,1,0,0
103816,1,0,0
103823,1,1,0
103824,1,0,0
103825,1,0,0
103827,0,0,1
103829,0,1,0
103830,1,0,0
103832,1,0,0
103834,0,0,2
103837,2,0,0
103840,1,0,0
103841,0,0,1
103844,1,0,0
103845,1,0,0
103846,2,0,0
103847,1,0,0
103850,1,0,0
103851,0,0,1
103855,1,0,0
103856,1,1,0
103858,1,0,0
103859,1,0,0
103862,1,0,0
103863,0,0,1
103865,0,0,1
103869,1,0,0
103870,1,0,0
103871,0,1,0
103875,1,0,0
103876,0,1,0
103877,1,0,0
103878,0,0,1
103879,1,0,0
103880,1,0,0
103881,1,1,1
103885,1,0,0
103888,2,0,1
103892,1,0,1
103894,0,0,1
103895,1,0,0
103897,1,0,0
103898,1,0,0
