in,per_rank,accesses,reads,writes
4301076,50,4,0,4
4301077,50,4,0,4
4301078,50,4,0,4
4301079,50,4,0,4
4301080,50,4,0,4
4301081,50,4,0,4
4301082,50,4,0,4
4301083,50,4,0,4
4301084,50,4,0,4
4275959,50,4,4,0
4275960,50,4,4,0
4300685,50,4,4,0
4300686,50,4,4,0
4300697,50,4,4,0
4300698,50,4,4,0
4300691,50,4,4,0
4300692,50,4,4,0
4300761,50,4,4,0
4300762,50,4,4,0
4300765,50,4,4,0
4300766,50,4,4,0
4300733,50,4,4,0
4300734,50,4,4,0
198065,50,4,4,0
198066,50,4,4,0
4300745,50,4,4,0
4300746,50,4,4,0
4300749,50,4,4,0
4300750,50,4,4,0
285895,50,4,4,0
285896,50,4,4,0
3317110,50,4,4,0
3317111,50,4,4,0
3317428,50,4,4,0
3317366,50,4,4,0
3317158,50,4,4,0
3317159,50,4,4,0
3317304,50,4,4,0
3317490,50,4,4,0
325142,50,4,4,0
325143,50,4,4,0
370148,50,4,4,0
370149,50,4,4,0
3317541,50,4,0,4
3317542,50,4,0,4
3317543,50,4,0,4
3317544,50,4,0,4
3317545,50,4,0,4
3317546,50,4,0,4
3317547,50,4,0,4
3317548,50,4,0,4
3317549,50,4,0,4
3317550,50,4,0,4
3317551,50,4,0,4
3317552,50,4,0,4
3317553,50,4,0,4
3317554,50,4,0,4
3317555,50,4,0,4
3317126,50,4,4,0
3317127,50,4,4,0
3317114,50,4,4,0
3317115,50,4,4,0
3317202,50,4,4,0
3317203,50,4,4,0
3317132,50,4,4,0
3317133,50,4,4,0
3317138,50,4,4,0
3317139,50,4,4,0
3317206,50,4,4,0
3317207,50,4,4,0
234773,50,4,4,0
234774,50,4,4,0
3317174,50,4,4,0
3317175,50,4,4,0
3317186,50,4,4,0
3317187,50,4,4,0
5150129,50,4,4,0
5150130,50,4,4,0
3317190,50,4,4,0
3317191,50,4,4,0
5150177,50,4,4,0
5150178,50,4,4,0
5150323,50,4,4,0
5150385,50,4,4,0
188704,50,4,4,0
188705,50,4,4,0
5150447,50,4,4,0
5150509,50,4,4,0
5150133,50,4,4,0
5150134,50,4,4,0
419431,50,4,4,0
419432,50,4,4,0
5150375,50,4,0,4
5150376,50,4,0,4
5150377,50,4,0,4
5150378,50,4,0,4
5150379,50,4,0,4
5150380,50,4,0,4
5150381,50,4,0,4
5150382,50,4,0,4
5150383,50,4,0,4
5150384,50,4,0,4
5150145,50,4,4,0
5150146,50,4,4,0
518313,50,4,4,0
518314,50,4,4,0
5150151,50,4,4,0
5150152,50,4,4,0
5150157,50,4,4,0
5150158,50,4,4,0
448599,50,4,4,0
448600,50,4,4,0
5150221,50,4,4,0
5150222,50,4,4,0
5150225,50,4,4,0
5150226,50,4,4,0
5150193,50,4,4,0
5150194,50,4,4,0
46559,50,4,4,0
46560,50,4,4,0
832459,50,4,4,0
832460,50,4,4,0
5150209,50,4,4,0
5150210,50,4,4,0
5150205,50,4,4,0
5150206,50,4,4,0
8044,50,4,4,0
8045,50,4,4,0
2576814,50,4,4,0
2576815,50,4,4,0
2576862,50,4,4,0
2576863,50,4,4,0
552581,50,4,4,0
552582,50,4,4,0
2577008,50,4,4,0
2577070,50,4,4,0
2577132,50,4,4,0
575488,50,4,4,0
575489,50,4,4,0
2577194,50,4,4,0
5168548,50,4,4,0
5168549,50,4,4,0
2576818,50,4,4,0
2576819,50,4,4,0
2577063,50,4,0,4
2577064,50,4,0,4
2577065,50,4,0,4
2577066,50,4,0,4
2577067,50,4,0,4
2577068,50,4,0,4
2577069,50,4,0,4
2576830,50,4,4,0
2576831,50,4,4,0
2576836,50,4,4,0
2576837,50,4,4,0
2576906,50,4,4,0
2576907,50,4,4,0
2576910,50,4,4,0
2576911,50,4,4,0
2576842,50,4,4,0
2576843,50,4,4,0
2576878,50,4,4,0
2576879,50,4,4,0
2576890,50,4,4,0
2576891,50,4,4,0
525090,50,4,4,0
525091,50,4,4,0
2576894,50,4,4,0
2576895,50,4,4,0
3898502,50,4,4,0
3898503,50,4,4,0
3898550,50,4,4,0
3898551,50,4,4,0
2696318,50,4,4,0
2696380,50,4,4,0
2696442,50,4,4,0
2696504,50,4,4,0
154435,50,4,4,0
154436,50,4,4,0
3898506,50,4,4,0
3898507,50,4,4,0
2696564,50,4,0,4
2696565,50,4,0,4
2696566,50,4,0,4
2696567,50,4,0,4
2696568,50,4,0,4
2696569,50,4,0,4
2696570,50,4,0,4
2696571,50,4,0,4
3898524,50,4,4,0
3898525,50,4,4,0
3898518,50,4,4,0
3898519,50,4,4,0
8606950,50,4,4,0
8606951,50,4,4,0
6396155,50,4,4,0
6396156,50,4,4,0
3898530,50,4,4,0
3898531,50,4,4,0
3898594,50,4,4,0
3898595,50,4,4,0
3898598,50,4,4,0
3898599,50,4,4,0
4166886,50,4,4,0
4166887,50,4,4,0
3898566,50,4,4,0
3898567,50,4,4,0
3898578,50,4,4,0
3898579,50,4,4,0
3898582,50,4,4,0
3898583,50,4,4,0
4166934,50,4,4,0
4166935,50,4,4,0
4167080,50,4,4,0
268855,50,4,4,0
268856,50,4,4,0
4167142,50,4,4,0
4167204,50,4,4,0
4167266,50,4,4,0
167334,50,4,4,0
167335,50,4,4,0
4167123,50,4,0,4
4167124,50,4,0,4
4167125,50,4,0,4
4167126,50,4,0,4
4167127,50,4,0,4
4167128,50,4,0,4
4167129,50,4,0,4
4167130,50,4,0,4
4167131,50,4,0,4
4167132,50,4,0,4
4167133,50,4,0,4
4167134,50,4,0,4
4167135,50,4,0,4
4167136,50,4,0,4
4167137,50,4,0,4
287654,50,4,4,0
287655,50,4,4,0
4166890,50,4,4,0
4166891,50,4,4,0
4166902,50,4,4,0
4166903,50,4,4,0
4166908,50,4,4,0
4166909,50,4,4,0
4166914,50,4,4,0
4166915,50,4,4,0
4166978,50,4,4,0
4166979,50,4,4,0
4166950,50,4,4,0
4166951,50,4,4,0
4166982,50,4,4,0
4166983,50,4,4,0
4166966,50,4,4,0
4166967,50,4,4,0
4166962,50,4,4,0
4166963,50,4,4,0
5536389,50,4,4,0
5536390,50,4,4,0
575024,50,4,4,0
575025,50,4,4,0
5536437,50,4,4,0
5536438,50,4,4,0
4263204,50,4,4,0
4263142,50,4,4,0
607411,50,4,4,0
607412,50,4,4,0
4263080,50,4,4,0
4263266,50,4,4,0
275528,50,4,4,0
275529,50,4,4,0
5799083,50,4,4,0
5799084,50,4,4,0
5536393,50,4,4,0
5536394,50,4,4,0
5536405,50,4,4,0
5536406,50,4,4,0
5536411,50,4,4,0
5536412,50,4,4,0
5536417,51,4,4,0
5536418,51,4,4,0
5536481,51,4,4,0
5536482,51,4,4,0
5536453,51,4,4,0
5536454,51,4,4,0
5536465,51,4,4,0
5536466,51,4,4,0
5536469,51,4,4,0
5536470,51,4,4,0
5536485,51,4,4,0
5536486,51,4,4,0
6722759,51,4,4,0
6722760,51,4,4,0
3706422,51,4,4,0
3706423,51,4,4,0
3706470,51,4,4,0
3706471,51,4,4,0
591256,51,4,4,0
591257,51,4,4,0
3802354,51,4,4,0
3802230,51,4,4,0
3802292,51,4,4,0
3802168,51,4,4,0
614491,51,4,4,0
614492,51,4,4,0
3706426,51,4,4,0
3706427,51,4,4,0
3706444,51,4,4,0
3706445,51,4,4,0
3706438,51,4,4,0
3706439,51,4,4,0
630013,51,4,4,0
630014,51,4,4,0
3706514,51,4,4,0
3706515,51,4,4,0
3706450,51,4,4,0
3706451,51,4,4,0
3706518,51,4,4,0
3706519,51,4,4,0
3706498,51,4,4,0
3706499,51,4,4,0
3706502,51,4,4,0
3706503,51,4,4,0
3706486,51,4,4,0
3706487,51,4,4,0
5747355,51,4,4,0
5747356,51,4,4,0
613611,51,4,4,0
613612,51,4,4,0
5747403,51,4,4,0
5747404,51,4,4,0
6687871,51,4,4,0
6687747,51,4,4,0
6687809,51,4,4,0
6687933,51,4,4,0
8942776,51,4,4,0
8942777,51,4,4,0
6687996,51,4,0,4
6687997,51,4,0,4
6687998,51,4,0,4
6687999,51,4,0,4
6688000,51,4,0,4
5747371,51,4,4,0
5747372,51,4,4,0
5747359,51,4,4,0
5747360,51,4,4,0
5747447,51,4,4,0
5747448,51,4,4,0
5747377,51,4,4,0
5747378,51,4,4,0
5747383,51,4,4,0
5747384,51,4,4,0
5747431,51,4,4,0
5747432,51,4,4,0
5747451,51,4,4,0
5747452,51,4,4,0
5747419,51,4,4,0
5747420,51,4,4,0
606222,51,4,4,0
606223,51,4,4,0
5747435,51,4,4,0
5747436,51,4,4,0
820144,51,4,4,0
820145,51,4,4,0
5708907,51,4,4,0
5708908,51,4,4,0
5708955,51,4,4,0
5708956,51,4,4,0
5670187,51,4,4,0
5670249,51,4,4,0
5670125,51,4,4,0
5609848,51,4,4,0
5609849,51,4,4,0
5670311,51,4,4,0
8882136,51,4,4,0
8882137,51,4,4,0
5708911,51,4,4,0
5708912,51,4,4,0
5708935,51,4,4,0
5708936,51,4,4,0
5708929,51,4,4,0
5708930,51,4,4,0
5708923,51,4,4,0
5708924,51,4,4,0
5708999,51,4,4,0
5709000,51,4,4,0
767700,51,4,4,0
767701,51,4,4,0
5709003,51,4,4,0
5709004,51,4,4,0
5708971,51,4,4,0
5708972,51,4,4,0
5708983,51,4,4,0
5708984,51,4,4,0
5708987,51,4,4,0
5708988,51,4,4,0
2715356,51,4,4,0
2715357,51,4,4,0
1910204,51,4,4,0
1910205,51,4,4,0
2715612,51,4,4,0
2715550,51,4,4,0
2715404,51,4,4,0
2715405,51,4,4,0
2715674,51,4,4,0
1916547,51,4,4,0
1916548,51,4,4,0
2715736,51,4,4,0
2715372,51,4,4,0
2715373,51,4,4,0
2715360,51,4,4,0
2715361,51,4,4,0
2715710,51,4,0,4
2715711,51,4,0,4
2715712,51,4,0,4
2715713,51,4,0,4
2715714,51,4,0,4
2715715,51,4,0,4
2715716,51,4,0,4
2715717,51,4,0,4
2715718,51,4,0,4
2715719,51,4,0,4
2715720,51,4,0,4
2715721,51,4,0,4
2715722,51,4,0,4
2715723,51,4,0,4
2715724,51,4,0,4
2715378,51,4,4,0
2715379,51,4,4,0
2715384,51,4,4,0
2715385,51,4,4,0
2715448,51,4,4,0
2715449,51,4,4,0
1920089,51,4,4,0
1920090,51,4,4,0
2715420,51,4,4,0
2715421,51,4,4,0
2715452,51,4,4,0
2715453,51,4,4,0
2715432,51,4,4,0
2715433,51,4,4,0
2715436,51,4,4,0
2715437,51,4,4,0
4109382,51,4,4,0
4109383,51,4,4,0
1922645,51,4,4,0
1922646,51,4,4,0
4109430,51,4,4,0
4109431,51,4,4,0
4109576,51,4,4,0
4109638,51,4,4,0
4109762,51,4,4,0
4109700,51,4,4,0
1927654,51,4,4,0
1927655,51,4,4,0
4109478,51,4,4,0
4109479,51,4,4,0
4109474,51,4,4,0
4109475,51,4,4,0
4109386,51,4,4,0
4109387,51,4,4,0
4109398,51,4,4,0
4109399,51,4,4,0
4109404,51,4,4,0
4109405,51,4,4,0
4109410,51,4,4,0
4109411,51,4,4,0
4109458,51,4,4,0
4109459,51,4,4,0
4109446,51,4,4,0
4109447,51,4,4,0
4109462,51,4,4,0
4109463,51,4,4,0
1933740,51,4,4,0
1933741,51,4,4,0
2105868,51,4,4,0
2105869,51,4,4,0
1937340,51,4,4,0
1937341,51,4,4,0
2105916,51,4,4,0
2105917,51,4,4,0
5459367,51,4,4,0
5459429,51,4,4,0
5459553,51,4,4,0
5459491,51,4,4,0
1943180,51,4,4,0
1943181,51,4,4,0
2105872,51,4,4,0
2105873,51,4,4,0
2105884,51,4,4,0
2105885,51,4,4,0
2105890,51,4,4,0
2105891,51,4,4,0
2105964,51,4,4,0
2105965,51,4,4,0
2105896,51,4,4,0
2105897,51,4,4,0
1945378,51,4,4,0
1945379,51,4,4,0
2105960,51,4,4,0
2105961,51,4,4,0
2105932,51,4,4,0
2105933,51,4,4,0
2105948,51,4,4,0
2105949,51,4,4,0
2105944,51,4,4,0
2105945,51,4,4,0
5420933,51,4,4,0
5420934,51,4,4,0
1948050,51,4,4,0
1948051,51,4,4,0
5420981,51,4,4,0
5420982,51,4,4,0
1953122,51,4,4,0
1953123,51,4,4,0
5421127,51,4,4,0
5421251,51,4,4,0
5421189,51,4,4,0
5421313,51,4,4,0
1957426,51,4,4,0
1957427,51,4,4,0
5420949,51,4,4,0
5420950,51,4,4,0
5420937,51,4,4,0
5420938,51,4,4,0
5420955,51,4,4,0
5420956,51,4,4,0
5420961,51,4,4,0
5420962,51,4,4,0
5421231,51,4,0,4
5421232,51,4,0,4
5421233,51,4,0,4
5421234,51,4,0,4
5421235,51,4,0,4
5421236,51,4,0,4
5421237,51,4,0,4
5421238,51,4,0,4
5421239,51,4,0,4
5421240,51,4,0,4
5421241,51,4,0,4
5421242,51,4,0,4
5421243,51,4,0,4
5421244,51,4,0,4
5421245,51,4,0,4
5421029,51,4,4,0
5421030,51,4,4,0
5421025,51,4,4,0
5421026,51,4,4,0
5420997,51,4,4,0
5420998,51,4,4,0
1961484,51,4,4,0
1961485,51,4,4,0
5421009,51,4,4,0
5421010,51,4,4,0
5421013,51,4,4,0
5421014,51,4,4,0
2026940,51,4,4,0
2026941,51,4,4,0
1968957,51,4,4,0
1968958,51,4,4,0
2026988,51,4,4,0
2026989,51,4,4,0
2027320,51,4,4,0
2027258,51,4,4,0
2027196,51,4,4,0
2027134,51,4,4,0
1973188,51,4,4,0
1973189,51,4,4,0
2027176,51,4,0,4
2027177,51,4,0,4
2027178,51,4,0,4
2027179,51,4,0,4
2027180,51,4,0,4
2027181,51,4,0,4
2027182,51,4,0,4
2027183,51,4,0,4
2027184,51,4,0,4
2027185,51,4,0,4
2027186,51,4,0,4
2027187,51,4,0,4
2027188,51,4,0,4
2027189,51,4,0,4
2027190,51,4,0,4
2026944,51,4,4,0
2026945,51,4,4,0
2027032,51,4,4,0
2027033,51,4,4,0
2026956,51,4,4,0
2026957,51,4,4,0
2027036,51,4,4,0
2027037,51,4,4,0
2026962,51,4,4,0
2026963,51,4,4,0
2026968,51,4,4,0
2026969,51,4,4,0
3686966,51,4,4,0
3686967,51,4,4,0
2027004,51,4,4,0
2027005,51,4,4,0
2027020,51,4,4,0
2027021,51,4,4,0
2027016,51,4,4,0
2027017,51,4,4,0
1977418,51,4,4,0
1977419,51,4,4,0
3687160,51,4,4,0
3687222,51,4,4,0
3687014,51,4,4,0
3687015,51,4,4,0
3687284,51,4,4,0
3687346,51,4,4,0
3687058,51,4,4,0
3687059,51,4,4,0
3687030,51,4,4,0
3687031,51,4,4,0
3686970,51,4,4,0
3686971,51,4,4,0
3687309,51,4,0,4
3687310,51,4,0,4
3687311,51,4,0,4
3687312,51,4,0,4
3687313,51,4,0,4
3687314,51,4,0,4
3687315,51,4,0,4
3687316,51,4,0,4
3687317,51,4,0,4
3687318,51,4,0,4
3687319,51,4,0,4
3687320,52,4,0,4
3687321,52,4,0,4
3687322,52,4,0,4
3687323,52,4,0,4
3686982,52,4,4,0
3686983,52,4,4,0
3687062,52,4,4,0
3687063,52,4,4,0
3686994,52,4,4,0
3686995,52,4,4,0
3686988,52,4,4,0
3686989,52,4,4,0
3687042,52,4,4,0
3687043,52,4,4,0
3687046,52,4,4,0
3687047,52,4,4,0
1983200,52,4,4,0
1983201,52,4,4,0
3725366,52,4,4,0
3725367,52,4,4,0
3725414,52,4,4,0
3725415,52,4,4,0
3783154,52,4,4,0
3783030,52,4,4,0
3783092,52,4,4,0
3782968,52,4,4,0
2007822,52,4,4,0
2007823,52,4,4,0
3725370,52,4,4,0
3725371,52,4,4,0
3783136,52,4,0,4
3783137,52,4,0,4
3783138,52,4,0,4
3783139,52,4,0,4
3783140,52,4,0,4
3783141,52,4,0,4
3783142,52,4,0,4
3783143,52,4,0,4
3783144,52,4,0,4
3783145,52,4,0,4
3783146,52,4,0,4
3783147,52,4,0,4
3783148,52,4,0,4
3783149,52,4,0,4
3783150,52,4,0,4
3725382,52,4,4,0
3725383,52,4,4,0
3725394,52,4,4,0
3725395,52,4,4,0
3725388,52,4,4,0
3725389,52,4,4,0
3725462,52,4,4,0
3725463,52,4,4,0
3725458,52,4,4,0
3725459,52,4,4,0
3725430,52,4,4,0
3725431,52,4,4,0
3725442,52,4,4,0
3725443,52,4,4,0
2047230,52,4,4,0
2047231,52,4,4,0
2086622,52,4,4,0
2086623,52,4,4,0
2794252,52,4,4,0
2794253,52,4,4,0
3725446,52,4,4,0
3725447,52,4,4,0
2794300,52,4,4,0
2794301,52,4,4,0
2794570,52,4,4,0
2794632,52,4,4,0
2794508,52,4,4,0
2794446,52,4,4,0
2126014,52,4,4,0
2126015,52,4,4,0
2794256,52,4,4,0
2794257,52,4,4,0
2165390,52,4,4,0
2165391,52,4,4,0
2794268,52,4,4,0
2794269,52,4,4,0
2794280,52,4,4,0
2794281,52,4,4,0
2794274,52,4,4,0
2794275,52,4,4,0
2794344,52,4,4,0
2794345,52,4,4,0
2794348,52,4,4,0
2794349,52,4,4,0
2794316,52,4,4,0
2794317,52,4,4,0
2205182,52,4,4,0
2205183,52,4,4,0
2577334,52,4,4,0
2577335,52,4,4,0
2794328,52,4,4,0
2794329,52,4,4,0
2794332,52,4,4,0
2794333,52,4,4,0
2577382,52,4,4,0
2577383,52,4,4,0
6284670,52,4,4,0
6284608,52,4,4,0
2263758,52,4,4,0
2263759,52,4,4,0
6284732,52,4,4,0
6284794,52,4,4,0
2577338,52,4,4,0
2577339,52,4,4,0
6284650,52,4,0,4
6284651,52,4,0,4
6284652,52,4,0,4
6284653,52,4,0,4
6284654,52,4,0,4
6284655,52,4,0,4
6284656,52,4,0,4
6284657,52,4,0,4
6284658,52,4,0,4
6284659,52,4,0,4
6284660,52,4,0,4
6284661,52,4,0,4
6284662,52,4,0,4
6284663,52,4,0,4
6284664,52,4,0,4
2577350,52,4,4,0
2577351,52,4,4,0
2303054,52,4,4,0
2303055,52,4,4,0
2577356,52,4,4,0
2577357,52,4,4,0
2577362,52,4,4,0
2577363,52,4,4,0
2577426,52,4,4,0
2577427,52,4,4,0
2577430,52,4,4,0
2577431,52,4,4,0
2577410,52,4,4,0
2577411,52,4,4,0
2577414,52,4,4,0
2577415,52,4,4,0
2577398,52,4,4,0
2577399,52,4,4,0
2342446,52,4,4,0
2342447,52,4,4,0
5516812,52,4,4,0
5516813,52,4,4,0
5516860,52,4,4,0
5516861,52,4,4,0
2381934,52,4,4,0
2381935,52,4,4,0
7244254,52,4,4,0
7244192,52,4,4,0
7244316,52,4,4,0
7244378,52,4,4,0
5516816,52,4,4,0
5516817,52,4,4,0
5516828,52,4,4,0
5516829,52,4,4,0
5516834,52,4,4,0
5516835,52,4,4,0
5516840,52,4,4,0
5516841,52,4,4,0
2421326,52,4,4,0
2421327,52,4,4,0
5516904,52,4,4,0
5516905,52,4,4,0
5516908,52,4,4,0
5516909,52,4,4,0
2460702,52,4,4,0
2460703,52,4,4,0
5516888,52,4,4,0
5516889,52,4,4,0
5516876,52,4,4,0
5516877,52,4,4,0
5516892,52,4,4,0
5516893,52,4,4,0
2971276,52,4,4,0
2971277,52,4,4,0
2577838,52,4,4,0
2577839,52,4,4,0
2971324,52,4,4,0
2971325,52,4,4,0
6630015,52,4,4,0
6629953,52,4,4,0
6629891,52,4,4,0
6630077,52,4,4,0
2598206,52,4,4,0
2598207,52,4,4,0
2971280,52,4,4,0
2971281,52,4,4,0
2971292,52,4,4,0
2971293,52,4,4,0
6629930,52,4,0,4
6629931,52,4,0,4
6629932,52,4,0,4
6629933,52,4,0,4
6629934,52,4,0,4
6629935,52,4,0,4
6629936,52,4,0,4
6629937,52,4,0,4
6629938,52,4,0,4
6629939,52,4,0,4
6629940,52,4,0,4
6629941,52,4,0,4
6629942,52,4,0,4
6629943,52,4,0,4
6629944,52,4,0,4
2971368,52,4,4,0
2971369,52,4,4,0
2971304,52,4,4,0
2971305,52,4,4,0
2971298,52,4,4,0
2971299,52,4,4,0
2971372,52,4,4,0
2971373,52,4,4,0
2971340,52,4,4,0
2971341,52,4,4,0
2637614,52,4,4,0
2637615,52,4,4,0
6630401,52,4,4,0
6630402,52,4,4,0
2971356,52,4,4,0
2971357,52,4,4,0
2971352,52,4,4,0
2971353,52,4,4,0
6630449,52,4,4,0
6630450,52,4,4,0
2677022,52,4,4,0
2677023,52,4,4,0
6399571,52,4,4,0
6399633,52,4,4,0
6399695,52,4,4,0
6399757,52,4,4,0
6630405,52,4,4,0
6630406,52,4,4,0
6399788,52,4,0,4
6399789,52,4,0,4
6399790,52,4,0,4
6399791,52,4,0,4
6399792,52,4,0,4
6399793,52,4,0,4
6399794,52,4,0,4
6399795,52,4,0,4
6399796,52,4,0,4
6399797,52,4,0,4
6399798,52,4,0,4
6399799,52,4,0,4
6399800,52,4,0,4
6399801,52,4,0,4
6399802,52,4,0,4
6630417,52,4,4,0
6630418,52,4,4,0
6630493,52,4,4,0
6630494,52,4,4,0
6630423,52,4,4,0
6630424,52,4,4,0
6630429,52,4,4,0
6630430,52,4,4,0
6630497,52,4,4,0
6630498,52,4,4,0
6630465,52,4,4,0
6630466,52,4,4,0
6630481,52,4,4,0
6630482,52,4,4,0
6630477,52,4,4,0
6630478,52,4,4,0
5785243,52,4,4,0
5785244,52,4,4,0
5785291,52,4,4,0
5785292,52,4,4,0
5785561,52,4,4,0
5785499,52,4,4,0
5785437,52,4,4,0
5785623,52,4,4,0
5785271,52,4,4,0
5785272,52,4,4,0
5785676,52,4,0,4
5785677,52,4,0,4
5785678,52,4,0,4
5785679,52,4,0,4
5785680,52,4,0,4
5785681,52,4,0,4
5785682,52,4,0,4
5785683,52,4,0,4
5785684,52,4,0,4
5785685,52,4,0,4
5785686,52,4,0,4
5785687,52,4,0,4
5785688,52,4,0,4
5785689,52,4,0,4
5785690,52,4,0,4
5785259,52,4,4,0
5785260,52,4,4,0
5785247,52,4,4,0
5785248,52,4,4,0
5785265,52,4,4,0
5785266,52,4,4,0
5785335,52,4,4,0
5785336,52,4,4,0
5785307,52,4,4,0
5785308,52,4,4,0
5785319,52,4,4,0
5785320,52,4,4,0
5785323,52,4,4,0
5785324,52,4,4,0
5785339,52,4,4,0
5785340,52,4,4,0
3207084,52,4,4,0
3207085,52,4,4,0
3207278,52,4,4,0
3207132,52,4,4,0
3207133,52,4,4,0
3207464,52,4,4,0
3207340,52,4,4,0
3207402,52,4,4,0
3207100,52,4,4,0
3207101,52,4,4,0
3207088,52,4,4,0
3207089,52,4,4,0
3207176,52,4,4,0
3207177,52,4,4,0
3207112,52,4,4,0
3207113,52,4,4,0
3207106,52,4,4,0
3207107,52,4,4,0
3207148,52,4,4,0
3207149,52,4,4,0
3207180,52,4,4,0
3207181,52,4,4,0
3207160,52,4,4,0
3207161,52,4,4,0
3207164,52,4,4,0
3207165,52,4,4,0
2911714,52,4,4,0
2911715,52,4,4,0
2911762,52,4,4,0
2911763,52,4,4,0
6341903,52,4,4,0
6341841,52,4,4,0
6341779,52,4,4,0
6341965,52,4,4,0
2911718,52,4,4,0
2911719,52,4,4,0
6341874,52,4,0,4
6341875,52,4,0,4
6341876,52,4,0,4
6341877,52,4,0,4
6341878,52,4,0,4
6341879,52,4,0,4
6341880,53,4,0,4
6341881,53,4,0,4
6341882,53,4,0,4
6341883,53,4,0,4
6341884,53,4,0,4
6341885,53,4,0,4
6341886,53,4,0,4
6341887,53,4,0,4
6341888,53,4,0,4
2911730,53,4,4,0
2911731,53,4,4,0
2911736,53,4,4,0
2911737,53,4,4,0
2911742,53,4,4,0
2911743,53,4,4,0
2911806,53,4,4,0
2911807,53,4,4,0
2911810,53,4,4,0
2911811,53,4,4,0
2911778,53,4,4,0
2911779,53,4,4,0
2911790,53,4,4,0
2911791,53,4,4,0
2911794,53,4,4,0
2911795,53,4,4,0
5190501,53,4,4,0
5190502,53,4,4,0
5190549,53,4,4,0
5190550,53,4,4,0
5190757,53,4,4,0
5190695,53,4,4,0
5190819,53,4,4,0
5190881,53,4,4,0
5190941,53,4,0,4
5190942,53,4,0,4
5190943,53,4,0,4
5190944,53,4,0,4
5190945,53,4,0,4
5190946,53,4,0,4
5190947,53,4,0,4
5190948,53,4,0,4
5190505,53,4,4,0
5190506,53,4,4,0
5190517,53,4,4,0
5190518,53,4,4,0
5190523,53,4,4,0
5190524,53,4,4,0
5190597,53,4,4,0
5190598,53,4,4,0
5190593,53,4,4,0
5190594,53,4,4,0
5190529,53,4,4,0
5190530,53,4,4,0
5190565,53,4,4,0
5190566,53,4,4,0
5190577,53,4,4,0
5190578,53,4,4,0
5190581,53,4,4,0
5190582,53,4,4,0
786445,53,4,0,4
786458,53,4,0,4
786459,53,4,0,4
5382133,53,4,4,0
5382134,53,4,4,0
5382181,53,4,4,0
5382182,53,4,4,0
5382389,53,4,4,0
5382327,53,4,4,0
5382513,53,4,4,0
5382451,53,4,4,0
5382137,53,4,4,0
5382138,53,4,4,0
5382149,53,4,4,0
5382150,53,4,4,0
5382155,53,4,4,0
5382156,53,4,4,0
5382225,53,4,4,0
5382226,53,4,4,0
5382161,53,4,4,0
5382162,53,4,4,0
5382229,53,4,4,0
5382230,53,4,4,0
5382197,53,4,4,0
5382198,53,4,4,0
5382209,53,4,4,0
5382210,53,4,4,0
5382213,53,4,4,0
5382214,53,4,4,0
2263388,53,4,4,0
2263389,53,4,4,0
2263436,53,4,4,0
2263437,53,4,4,0
2341658,53,4,4,0
2341534,53,4,4,0
2341720,53,4,4,0
2341596,53,4,4,0
2341757,53,4,0,4
2341758,53,4,0,4
2341759,53,4,0,4
2341760,53,4,0,4
2341761,53,4,0,4
2341762,53,4,0,4
2341763,53,4,0,4
2341764,53,4,0,4
2341765,53,4,0,4
2341766,53,4,0,4
2341767,53,4,0,4
2341768,53,4,0,4
2341769,53,4,0,4
2341770,53,4,0,4
2341771,53,4,0,4
2263404,53,4,4,0
2263405,53,4,4,0
2263410,53,4,4,0
2263411,53,4,4,0
2263392,53,4,4,0
2263393,53,4,4,0
2263416,53,4,4,0
2263417,53,4,4,0
2263484,53,4,4,0
2263485,53,4,4,0
2263480,53,4,4,0
2263481,53,4,4,0
2263468,53,4,4,0
2263469,53,4,4,0
2263452,53,4,4,0
2263453,53,4,4,0
2263464,53,4,4,0
2263465,53,4,4,0
2342236,53,4,4,0
2342237,53,4,4,0
2342284,53,4,4,0
2342285,53,4,4,0
3225790,53,4,4,0
3225914,53,4,4,0
3225852,53,4,4,0
3225976,53,4,4,0
2342240,53,4,4,0
2342241,53,4,4,0
2342252,53,4,4,0
2342253,53,4,4,0
3225836,53,4,0,4
3225837,53,4,0,4
3225838,53,4,0,4
3225839,53,4,0,4
3225840,53,4,0,4
3225841,53,4,0,4
3225842,53,4,0,4
3225843,53,4,0,4
3225844,53,4,0,4
3225845,53,4,0,4
3225846,53,4,0,4
3225847,53,4,0,4
3225848,53,4,0,4
3225849,53,4,0,4
3225850,53,4,0,4
2342264,53,4,4,0
2342265,53,4,4,0
2342258,53,4,4,0
2342259,53,4,4,0
2342328,53,4,4,0
2342329,53,4,4,0
2342300,53,4,4,0
2342301,53,4,4,0
2342332,53,4,4,0
2342333,53,4,4,0
2342312,53,4,4,0
2342313,53,4,4,0
2342316,53,4,4,0
2342317,53,4,4,0
4013135,53,4,4,0
4013136,53,4,4,0
4013183,53,4,4,0
4013184,53,4,4,0
7167649,53,4,4,0
7167711,53,4,4,0
7167773,53,4,4,0
7167835,53,4,4,0
7167699,53,4,0,4
7167700,53,4,0,4
7167701,53,4,0,4
7167702,53,4,0,4
7167703,53,4,0,4
7167704,53,4,0,4
7167705,53,4,0,4
7167706,53,4,0,4
7167707,53,4,0,4
7167708,53,4,0,4
7167709,53,4,0,4
7167710,53,4,0,4
4013139,53,4,4,0
4013140,53,4,4,0
4013151,53,4,4,0
4013152,53,4,4,0
